city;subject;shop_id;latitude;longitude;distance_adm_cent;count_population;pop_dens;count_shop_id_city;dist_shop_id;count_shop_id_km;dist_competitor_1;dist_competitor_2;dist_competitor_3;dist_competitor_4;min_dist_tertiary;min_dist_secondary;min_dist_road;min_dist_primary;min_dist_footway;n_traffic_signals;min_dist_traffic_signals;n_parking_space;min_dist_parking_space;min_dist_parking;n_parking_entrance;min_dist_parking_entrance;n_parking;n_bus_stop;min_dist_bus_stop;n_tram_stop;min_dist_tram_stop;n_apartments;min_dist_apartments;n_house;min_dist_house;n_residential;min_dist_residential;n_dormitory;min_dist_dormitory;n_terrace;min_dist_terrace;n_industrial;min_dist_industrial;n_office;min_dist_office;n_cinema;min_dist_cinema;n_marketplace;min_dist_marketplace;n_restaurant;min_dist_restaurant;n_nightclub;min_dist_nightclub;n_university;min_dist_university;n_college;min_dist_college;n_fast_food;min_dist_fast_food;n_food_court;min_dist_food_court;n_bank;min_dist_bank;n_fuel;min_dist_fuel;sale_k
Челябинск;Челябинская область;33;55.25;61.41;0.14260263772105095;1202371;1562.7160138115357;198;768.6692268500906;1;649.1144718561839;377.9373617368441;10000.0;10000.0;105.16527649912987;740.0754434054915;10302.433714191464;39.28508317771017;564.1222425409758;1.0;740.0754434054915;0.0;0.0;280.13004369720505;0.0;0.0;14.0;3.0;867.1919306980417;2.0;749.6104558410487;3.0;489.4233622502146;24.0;707.2422753107353;0.0;1681.5625769328765;0.0;7491.022335760438;0.0;8259.309006321004;1.0;653.9588835798203;0.0;1039.9943474623178;0.0;2108.0869246327948;0.0;6357.939175212821;1.0;766.364551743299;0.0;2836.5223481328026;0.0;6091.0442680848655;0.0;1172.580082020969;0.0;2325.538081816404;0.0;8937.465563360369;1.0;534.9305389527577;3.0;429.56865941658066;0
Сургут;Ханты-Мансийский автономный округ;34;61.25;73.42;4.358645305631678;360590;;43;889.7823107777951;2;939.19173949973;762.4607515075954;116.00224562087753;10000.0;53.942666439143025;51.816515383532895;0.0;556.8917010184205;47.30565850601807;9.0;98.009616024204;0.0;0.0;59.7811486306909;3.0;109.11062079447822;39.0;20.0;26.726823018957013;0.0;0.0;121.0;72.58980979294499;170.0;81.09872752425801;1.0;189.70195264638127;0.0;1563.5812756720354;14.0;970.3117202485845;19.0;102.03154469644905;23.0;357.7900067824084;0.0;1222.9455563638355;0.0;1556.5458516637573;1.0;977.401293350556;0.0;1721.4061760825641;3.0;175.8600656567389;3.0;149.0884019681414;1.0;553.6357045114208;0.0;1945.9991813199201;23.0;14.271982820028141;1.0;635.2027273845307;0
Саратов;Саратовская область;35;51.55;46.01;0.09492625695769691;844858;17129.610678692014;71;227.9786593984949;3;10000.0;183.24730642529013;598.9643201607325;10000.0;73.30484164702845;293.00034310646936;105.07415312766064;164.7471868915005;87.73237472326244;28.0;177.3420384186555;0.0;0.0;188.97393047606442;2.0;473.6508026935317;56.0;16.0;220.1546397491853;8.0;290.67489165116865;97.0;96.24115527792459;283.0;556.3909767058922;1.0;784.416145661682;1.0;447.53787489034505;0.0;5851.29560001029;2.0;719.3820408572795;1.0;551.1105503011988;1.0;558.1636657878471;2.0;690.933335739534;1.0;818.8546359987802;1.0;308.7796190162412;2.0;456.18219649074206;2.0;552.6056241046458;17.0;279.95854063267336;0.0;2081.3014426241634;11.0;208.392977088349;2.0;931.6036899248192;1
Сатка;Челябинская область;36;55.04;58.97;2.5852842725234235;42214;11903.637751341223;8;607.4577890429407;3;10000.0;212.27535694211895;10000.0;10000.0;47.29930711515563;591.7005220261223;0.0;584.2173579426259;37.41088069007344;3.0;448.45769722830653;0.0;0.0;1260.1660097311487;0.0;0.0;0.0;11.0;156.34504191483444;0.0;0.0;4.0;157.15426501953164;0.0;1727.1598616685;20.0;107.99300848745192;0.0;0.0;0.0;0.0;0.0;1462.309825736649;0.0;1949.7570978450974;2.0;670.802154849908;1.0;233.89569321304438;1.0;529.952182763583;0.0;0.0;1.0;749.3028739613417;0.0;0.0;1.0;440.8348284172228;0.0;0.0;6.0;312.6958009120782;1.0;741.2206893674786;0
Челябинск;Челябинская область;37;55.16;61.38;0.2060341873500618;1202371;13798.125969840967;198;518.7778135000603;4;10000.0;765.3696839728838;10000.0;10000.0;162.41273659849438;432.95097029394907;11117.526074056641;50.855096116409314;35.630252112303346;19.0;166.57637798392452;0.0;0.0;339.00640957189125;0.0;0.0;36.0;23.0;316.0812801975681;6.0;553.9590097178286;19.0;77.85493532624761;0.0;1456.3870206751278;1.0;634.5343383630302;5.0;372.22653267317145;0.0;5728.737304160265;0.0;1033.138142534707;0.0;1135.659454360013;1.0;929.7804541063775;0.0;1264.6464165350121;12.0;376.32188619859625;1.0;509.15002777985603;5.0;610.7192379091156;1.0;950.0005568306536;20.0;299.21324497294137;2.0;897.4749281968503;19.0;299.8720352116197;3.0;615.85518918094;0
Сургут;Ханты-Мансийский автономный округ;38;61.24;73.44;4.384757588866351;360590;;43;373.5015163694514;4;1108.9869006450924;854.4640743737277;493.40847278151244;10000.0;426.6336530578514;35.11449891700472;0.0;643.4596514154644;14.984142838118006;10.0;137.7926001674388;0.0;0.0;112.45370203362957;12.0;246.53415522147736;53.0;31.0;178.85143563832267;0.0;0.0;172.0;22.924466293616966;110.0;310.22904696865555;5.0;692.3815671171982;2.0;807.1953160214191;0.0;1254.6650189335676;56.0;120.44379840589858;4.0;534.7904288467921;0.0;2104.7457892531866;0.0;2289.472718966926;4.0;348.6266893968354;0.0;3294.702376607716;1.0;908.7440387500528;2.0;304.60710612050707;3.0;168.4817530446079;0.0;3845.7116748122694;16.0;110.15776822166815;2.0;153.83980809134096;0
Нижний Новгород;Нижегородская область;39;56.28;44.04;0.10254738844554355;3234752;13580.070374453104;89;322.98436687410486;3;10000.0;248.4495129801993;10000.0;10000.0;69.31646583666317;1358.2939678600028;12232.20417129656;2353.697759038677;13.213896275649706;8.0;150.7910314129298;0.0;13477.419996466317;111.7659413945578;0.0;1255.290419368891;15.0;19.0;110.39232461003868;0.0;1399.661832259411;115.0;11.473284035589964;0.0;2323.7359165165785;0.0;1223.4878424370775;1.0;996.4172175733432;0.0;9890.441868552503;1.0;739.2240761417119;2.0;188.96104299114563;0.0;1417.2986249346989;0.0;1177.489784812293;1.0;900.0158277289299;0.0;4092.027718816958;1.0;965.0635265723192;1.0;334.51259823278144;1.0;970.8638712014173;0.0;7030.045381539096;1.0;292.88575949395704;4.0;486.3378099606862;2
Ефремов;Тульская область;40;53.14;38.12;1.1574496773169118;35168;25608.552597577404;1;791.6928619844898;1;323.5572039191884;89.57974584147914;10000.0;10000.0;1255.0705737991236;224.1321273328105;0.0;644.2202776589074;57.10140328140485;7.0;345.5646524706383;0.0;0.0;117.55734466392981;0.0;0.0;6.0;32.0;95.1303319597763;0.0;0.0;0.0;2197.3202975990794;0.0;1130.0390111880529;1.0;552.1587702554046;0.0;1294.1375663432784;0.0;0.0;0.0;0.0;0.0;0.0;1.0;615.0412317450755;1.0;433.820657297227;1.0;934.0672950394353;0.0;0.0;0.0;0.0;1.0;692.9578272986113;4.0;202.68674882354702;0.0;0.0;10.0;93.389804167243;0.0;1457.0324573775968;1
Челябинск;Челябинская область;41;55.18;61.49;0.12264882173914947;1202371;3452.2138387373025;198;638.0849086583546;3;835.3225857665378;200.30640110826354;10000.0;10000.0;809.5007435088295;62.566746264411286;8246.170693191956;1548.1970118869272;15.271589833335044;1.0;269.80167339123483;0.0;0.0;157.2409100388119;0.0;0.0;17.0;11.0;100.8018386334527;0.0;2646.325059142428;5.0;347.4915045184501;0.0;1673.6210575106036;0.0;2957.759663486135;0.0;2837.0181518642075;0.0;11301.16735684222;0.0;1937.2603321760555;0.0;2236.4756725544753;0.0;3200.673288573521;0.0;2527.515284600791;0.0;1690.8342538227146;0.0;5894.8080631062;0.0;1730.9827486387244;0.0;1408.4649994652273;0.0;2415.0666655531104;0.0;7795.728152127358;0.0;1309.1849349643323;3.0;418.48386442780884;0
Новочебоксарск;Чувашская Республика;42;56.12;47.45;0.07028923315131658;126072;48364.732405045164;11;419.2838574332344;4;78.5666344574542;363.28042769880295;10000.0;10000.0;197.29709188118;47.64295421128544;0.0;440.6034448285297;48.14989616414858;8.0;197.29709188118;0.0;0.0;234.77366636301738;0.0;0.0;13.0;24.0;49.64627702503419;0.0;0.0;25.0;17.476242328019797;0.0;1059.9856567262432;3.0;606.7570423903094;0.0;3485.450020476995;0.0;0.0;0.0;1054.892506933936;0.0;2366.0656898416105;0.0;2059.191194141914;1.0;753.397224994876;0.0;1859.8167746417466;0.0;3099.2958157781513;0.0;2942.492111321836;0.0;2688.5433357141;1.0;735.6655001436859;0.0;0.0;4.0;442.87641277596964;0.0;1096.974460326746;2
Ижевск;Республика Удмуртия;43;56.85;53.3;0.04605456142446477;648213;;56;838.5677148660506;2;111.11000000021474;10000.0;10000.0;10000.0;422.65211160613336;378.9279670459997;4912.694083018927;881.1393600755036;64.15989326501904;4.0;399.92854385538175;0.0;0.0;255.88862791215;0.0;3113.8135888479524;23.0;16.0;370.3938002579125;0.0;1171.33783868541;76.0;6.522621783945527;0.0;1207.881729871406;2.0;137.62174128933543;0.0;2567.084739385625;0.0;0.0;18.0;176.72795146584247;4.0;466.67806567175217;0.0;2076.864642742224;0.0;1192.6883172960409;0.0;2582.174398564405;1.0;458.0658132762481;0.0;1496.2291567794553;1.0;295.7020827078521;4.0;284.1956439810488;0.0;5421.750664372542;10.0;419.0229132455694;2.0;410.0023360347415;0
Сергач;Нижегородская область;44;55.53;45.46;1.6270464545463956;20416;5969.372486424001;2;580.0112281020434;1;1052.4997018204951;1001.5320055420622;10000.0;10000.0;485.5297636094157;34.304475939167446;0.0;1809.6677917434035;28.920305860485286;1.0;624.027884637917;0.0;0.0;573.3721247008533;0.0;0.0;6.0;0.0;0.0;0.0;0.0;35.0;559.2528985048829;934.0;7.708431038402869;37.0;54.14479327146375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;146.91917916858125;4.0;99.62516531775795;0.0;0.0;0.0;0.0;0.0;0.0;1.0;419.20505232317237;0.0;1458.3303443824375;0.0;0.0;13.0;129.77055606779732;0.0;1328.8381910364833;1
Ярославль;Ярославская область;45;57.64;39.94;0.09042542552291731;1265684;27973.954271582734;30;453.37781646798595;2;0.0;224.98060274164112;10000.0;10000.0;42.70633784188527;669.8757904222566;3820.1723177860526;2125.056626702546;41.76866704688086;7.0;153.3108779192979;0.0;0.0;168.4808866578083;0.0;3716.1774720984117;11.0;12.0;50.03141626229666;0.0;4661.652076237356;48.0;174.51072320059205;1.0;476.84259003216704;0.0;1198.0867303664156;0.0;2429.247007220667;0.0;0.0;2.0;828.349860254199;0.0;1559.2012580350306;0.0;3778.844225878429;0.0;3862.03291649636;0.0;1060.4085065561196;0.0;3697.799191153184;0.0;1838.681223307222;0.0;1791.276437236039;1.0;696.9367611334943;0.0;0.0;3.0;734.3120039954715;2.0;831.4904878666182;2
Йошкар-Ола;Республика Марий Эл;46;56.63;47.91;0.05145699043862138;682333;29208.567600590424;30;369.3467540201654;2;10000.0;914.4157239097979;10000.0;10000.0;300.17176040455485;841.394189473795;1025.1957332860886;69.18293897089417;15.619184664899569;13.0;277.85789542556125;0.0;0.0;103.88278116562188;0.0;0.0;21.0;27.0;84.90333702763161;0.0;0.0;20.0;28.553146959208522;1.0;147.07246813402438;0.0;1945.6206541546944;1.0;948.2268699378819;0.0;0.0;0.0;1984.4434428676666;9.0;449.17230915211053;0.0;1364.295394110399;0.0;1980.909453690699;3.0;411.0265342597258;1.0;505.6076518397609;2.0;930.907978767013;0.0;1134.419303315858;3.0;504.3023198291955;0.0;0.0;10.0;82.55302188878149;3.0;521.0783979401145;2
Первоуральск;Свердловская область;47;56.9;59.95;0.9252837438677949;123655;9788.751127513;14;347.1187365962983;6;551.6474429062563;308.9177724455236;10000.0;10000.0;109.56177749996185;328.63636470291635;0.0;49.189588149646504;76.98526635053089;14.0;64.385938108584;0.0;0.0;143.1345299159285;0.0;0.0;49.0;14.0;181.34407990700282;0.0;0.0;110.0;60.643082504082535;0.0;1221.6989347241592;0.0;3689.603510620047;0.0;0.0;0.0;0.0;2.0;523.5500625396605;2.0;759.2873588851753;1.0;234.6128061585549;1.0;631.6606113962052;3.0;490.6483654080809;1.0;594.9821711812162;0.0;0.0;1.0;975.6993623639861;1.0;999.8137702477268;0.0;0.0;10.0;255.84472043843164;3.0;161.6692461609747;0
Ижевск;Республика Удмуртия;48;56.84;53.23;0.10763966678227513;648213;;56;468.90526303426105;3;466.3973773534152;262.2290159328135;10000.0;10000.0;466.63509002407324;196.53532559304298;1334.6045349422468;49.356568405136244;39.36504932162042;19.0;109.06247957818675;0.0;0.0;122.34423036293369;2.0;844.8058957575801;51.0;25.0;40.054781861131374;13.0;385.1461746677957;30.0;189.51847380565812;2.0;266.2481235679413;0.0;1057.0612714341569;0.0;1790.6672955221954;0.0;0.0;17.0;203.78085386463815;0.0;2997.776259586029;0.0;1055.5858199487618;1.0;419.00581878148216;4.0;517.6478347408791;0.0;1019.1396817920828;2.0;653.5214568118319;2.0;296.7525574508257;2.0;726.2363574522197;0.0;4011.2280531005517;9.0;427.6076224181373;2.0;680.9646764205247;1
Рязань;Рязанская область;49;54.61;39.72;0.13763525094974588;1121474;31178.056968218418;48;916.2365321251103;2;702.8091763207768;400.612802216965;10000.0;10000.0;38.814640446493954;506.0726050997161;1281.1262093977232;2512.8740702410505;38.41103786916656;6.0;506.3657743554169;0.0;0.0;150.06138850910645;0.0;2947.455631753297;31.0;22.0;137.39317895674057;0.0;0.0;304.0;2.4072158860482835;53.0;694.7545253421922;0.0;3975.6032275247526;4.0;362.9240972822506;0.0;0.0;4.0;596.568072980898;3.0;249.3638893857266;0.0;2372.095024720774;1.0;586.6171068043362;2.0;880.8176721365262;1.0;426.404649470824;2.0;827.8464705730217;2.0;425.8195005480396;1.0;263.0908811827848;0.0;0.0;6.0;362.9395479390723;1.0;701.6344556299985;1
Уфа;Республика Башкортостан;50;54.74;55.96;0.32943201878536826;1120547;57706.069396300176;80;323.9385325178902;6;10000.0;1133.8120852118323;688.9715990117035;10000.0;396.53187742699583;80.52375460861641;1585.01558035729;1641.3603098728863;46.3460178454185;21.0;396.53187742593576;0.0;0.0;201.33322567229348;0.0;1369.244710476939;25.0;38.0;46.346017845772714;16.0;402.9218351576194;39.0;295.2103793386262;94.0;763.5616735192652;3.0;712.8318906803672;0.0;1126.82481989504;0.0;0.0;1.0;977.9624508711818;0.0;2277.775448531771;0.0;1204.7626303844695;1.0;276.24380547410726;4.0;353.9483118552748;0.0;1033.0098400422696;0.0;1219.7075658032609;1.0;327.7872646599468;4.0;97.56445595118996;0.0;1731.0765037246165;14.0;177.4104615180286;0.0;1431.1269847702692;1
Нефтекамск;Республика Башкортостан;51;56.1;54.24;2.4015969801415653;126805;43069.209056079;21;482.01766785265244;6;298.55321093888415;455.68647985440856;10000.0;10000.0;389.4712380834314;47.124669209001844;5577.935687612294;813.1779660515904;15.96598833913482;11.0;94.99552939114241;0.0;0.0;264.3465383366855;0.0;0.0;34.0;14.0;146.94959912972152;0.0;0.0;57.0;125.11938160313204;0.0;2108.709455198597;0.0;4905.073151178629;0.0;1959.626905703893;0.0;0.0;7.0;620.5730810421543;0.0;2270.115714936422;0.0;1284.0378358234125;0.0;0.0;4.0;754.6473179741369;0.0;0.0;1.0;754.9262596607675;2.0;433.1281642569242;2.0;546.8099982280149;1.0;798.9330622456462;6.0;258.9959232107665;2.0;686.6830970537328;0
Курск;Курская область;52;51.74;36.19;0.0;1115237;13555.071311064372;42;414.8437338013139;4;273.2944642775414;243.93643172348362;10000.0;10000.0;273.5107187526825;159.42703104196374;0.0;44.449226367709706;25.688934633122372;17.0;159.96338138058036;0.0;0.0;114.3231354224609;1.0;875.4538412177675;58.0;21.0;64.51481711297235;5.0;662.0448061909377;73.0;2.923974205811388;77.0;761.7391329254303;4.0;580.4237532489745;0.0;2287.3921888055984;0.0;0.0;23.0;117.35588248405571;0.0;1340.0216519206626;3.0;587.0279650243219;3.0;712.5550105540132;4.0;225.544453923108;1.0;575.3374403234702;8.0;470.210435387128;4.0;145.24940548888068;11.0;179.80795145135886;2.0;649.9719242763338;30.0;164.19088968047149;1.0;925.9313958152907;1
Курган;Курганская область;53;55.44;65.34;0.07533364843149727;318045;8308.613678634587;38;278.6624623262605;5;348.8924769985798;119.66913234459706;10000.0;10000.0;59.995963919582024;43.201560562661975;4907.136515066393;445.2842214018369;116.73026542858416;25.0;59.99596392028997;0.0;0.0;319.87563993081466;0.0;2979.456548750221;11.0;25.0;344.5047846769558;0.0;0.0;19.0;217.99024902778496;0.0;2962.9959598927508;1.0;869.27811244157;4.0;153.99801107755997;0.0;0.0;0.0;1327.5060768836295;3.0;273.87481808107697;1.0;359.076488864476;0.0;1054.7416442906951;10.0;58.19855509231196;0.0;6878.927049936005;9.0;232.07534033645612;1.0;860.4056554179701;0.0;2690.919319676679;0.0;0.0;4.0;385.9587659537257;0.0;1972.2841508761887;1
Альметьевск;Республика Татарстан;54;54.91;52.26;3.1822587680528165;154262;2667.281223729198;1;687.8956406263602;1;293.54917144886923;1888.8699999996197;10000.0;10000.0;74.77152162934763;327.03915234625924;0.0;307.0727829799064;73.61668127906489;1.0;352.1860096633484;0.0;0.0;222.11234634259063;0.0;0.0;27.0;10.0;363.3446584438481;0.0;0.0;10.0;173.7621594087806;0.0;1553.9915766050901;0.0;3919.235495198957;0.0;1954.3954734525848;0.0;0.0;0.0;1821.6162070162204;0.0;1288.6975008546428;0.0;3732.575468236007;0.0;0.0;0.0;1115.3378198157943;0.0;0.0;1.0;689.6710461019943;0.0;1120.5396762475978;1.0;932.5230602527997;0.0;0.0;3.0;497.29499354185964;3.0;303.2493697922482;1
Белоярский;Ханты-Мансийский автономный округ;55;63.72;66.66;3.596867789904017;20142;;5;664.8984309654494;2;10000.0;373.33621363228207;10000.0;10000.0;66.51759117620401;209.05565725940795;0.0;0.0;75.10622030935404;3.0;212.40622731542683;0.0;0.0;39.10074755280159;0.0;0.0;42.0;13.0;150.05048105920318;0.0;0.0;124.0;101.580974470363;9.0;776.7537176093782;10.0;141.9941105886333;3.0;670.4431500428859;0.0;0.0;0.0;0.0;1.0;112.96358013930094;1.0;139.5413986392327;4.0;515.0560067689373;3.0;327.09393994277224;1.0;320.8011186909817;0.0;0.0;3.0;676.5669444487843;1.0;983.5107433566857;0.0;0.0;5.0;78.66676695254831;0.0;3224.8739779092657;0
Саратов;Саратовская область;56;51.52;46.01;0.11999894658287538;844858;16207.940526792105;71;417.06970435328714;2;859.6496760343783;382.64451479894626;10000.0;10000.0;115.2726290110194;651.2944789581234;1682.9008519867953;70.85750192261902;260.4966179431568;10.0;115.2726290110194;0.0;0.0;160.43208729880908;1.0;589.9845389528483;24.0;16.0;131.91125493521224;0.0;1691.4410014815558;93.0;81.84653638852285;232.0;116.66006175833868;18.0;216.0057498024068;5.0;634.8818384542043;0.0;8505.113726401438;4.0;218.4932734050236;0.0;2170.3902126920234;0.0;1965.2127522013861;0.0;2092.833026500029;4.0;193.62031900955958;0.0;2490.350928090062;1.0;984.9487583895053;2.0;461.6344678117163;6.0;626.7882552532346;0.0;1822.1340121256987;4.0;445.2659676243225;1.0;940.137347669106;1
Воронеж;Воронежская область;57;51.69;39.18;0.13586625089403576;1058547;22309.850635158637;33;612.0134066454164;1;31.426653782981674;671.5494282722616;10000.0;10000.0;381.6920357522973;61.14796592658593;8344.4156093438;71.15469807500413;49.83770719895522;11.0;74.40032834601213;0.0;2119.214609711589;250.63942316836625;0.0;2181.209883876526;17.0;25.0;162.33762039623832;0.0;0.0;67.0;6.5954294259980655;863.0;146.63912828567533;3.0;195.38344425937908;2.0;966.1466194121097;0.0;12828.180660703372;7.0;307.59953120721735;0.0;1306.8097113204599;0.0;2358.462152569043;1.0;231.0046721859546;1.0;862.5155105546868;2.0;812.3508572665419;1.0;730.5097411881461;2.0;665.9071788971411;16.0;152.6261519385331;0.0;3269.0631060560645;4.0;163.8357523337956;1.0;497.1302404984872;1
Нефтекамск;Республика Башкортостан;58;56.09;54.25;2.388212332793937;126805;41678.7803048567;21;267.58831472988885;5;636.8260708269353;576.274347416088;10000.0;10000.0;645.3948980505621;32.386202275490845;4679.362875413784;550.7702711050284;27.75622776111491;8.0;434.4614734627166;0.0;0.0;366.3696175679984;0.0;0.0;29.0;9.0;506.642708719074;0.0;0.0;138.0;39.42321084623407;0.0;1492.907043478768;0.0;5802.108785753395;0.0;1240.2669564351445;0.0;0.0;2.0;728.0981954410854;0.0;1717.6581360695327;1.0;815.9478658003444;0.0;0.0;1.0;531.757916516078;0.0;0.0;1.0;190.42378118198087;1.0;268.6553073451406;0.0;1472.1935538772711;1.0;744.560256319465;5.0;481.5092206441653;2.0;581.4697692220894;1
Соликамск;Пермский край;59;59.64;56.75;1.509495280827661;94628;9061.265609445883;16;316.0293430822237;2;10000.0;84.618854979264;10000.0;10000.0;489.9439799015874;42.23255751800411;9196.4224099845;1726.1103464985813;31.86464081647657;0.0;7160.218862170202;0.0;0.0;222.8751285103558;0.0;1894.5727336619684;4.0;7.0;155.07822228472583;0.0;0.0;43.0;64.25435808648004;66.0;362.56546194367;16.0;637.9892378661092;0.0;1533.0989682014765;0.0;0.0;0.0;1239.0627936035773;0.0;1116.8176963080625;0.0;1515.7136532943564;0.0;1841.6086931661566;0.0;4152.340205886368;0.0;7430.150074871849;0.0;0.0;0.0;1781.8879927423934;0.0;1722.0275378473573;0.0;7076.088995180339;4.0;347.8531897710621;0.0;1043.768384114946;2
Соликамск;Пермский край;60;59.64;56.75;1.5119263640402671;94628;9305.991042757769;16;316.0293430822237;2;10000.0;308.1174659918119;10000.0;10000.0;382.36079968560784;278.95898508686724;9487.730211195509;1566.2540914993344;270.51810038320394;0.0;6864.628747915102;0.0;0.0;297.3750848167864;0.0;1784.1844679792541;2.0;5.0;268.333754563608;0.0;0.0;43.0;5.602743868777112;66.0;105.75617543898821;19.0;514.7473684122313;0.0;1435.519822307858;0.0;0.0;0.0;1534.9466968146662;0.0;1226.9282308209006;0.0;1381.2696946197134;0.0;1654.9264318744854;0.0;4448.395181563061;0.0;7144.907323209799;0.0;0.0;0.0;1790.8256816574785;0.0;1854.9558691431048;0.0;6781.030279202273;4.0;366.6756938327719;0.0;1102.9387387932704;2
